% Title: Andy vs Luke
%
@RELATION text

@ATTRIBUTE avgLettersPerWord		NUMERIC
@ATTRIBUTE avgConsonantsPerWord		NUMERIC
@ATTRIBUTE avgVowelsPerWord		NUMERIC
@ATTRIBUTE avgWordsPerSentence		NUMERIC
@ATTRIBUTE avgConsonantsPerSentence	NUMERIC
@ATTRIBUTE avgVowelsPerSentence		NUMERIC
@ATTRIBUTE mostCommonWord		string
@ATTRIBUTE totalWordCount		NUMERIC
@ATTRIBUTE numberDifferentWords		NUMERIC
@ATTRIBUTE source			{abraham, arthur_doyle, charles_darwin, charles_dickens, frank_baum, grimm, herman_melville, jane_austen, laura_hope, lewis_carroll, mark_twain, oscar_wilde, walt_whitman}

@DATA
4.4857144,2.2357142,2.2214286,28.8,56.3,42.1,with,280,173,charles_dickens
4.6262627,2.2222223,2.2121212,33.666668,64.166664,50.166668,gate,198,122,charles_dickens
4.3646407,2.1270719,2.0607734,36.8,69.0,50.4,they,181,109,charles_dickens
4.77451,2.3088236,2.2941177,51.5,105.0,82.25,were,204,126,charles_dickens
4.7238097,2.3380952,2.2857144,42.6,86.2,66.4,upon,210,139,charles_dickens
4.380435,2.1304348,2.1630435,69.5,130.5,101.25,with,276,171,charles_dickens
4.6207952,2.2721713,2.2477064,41.625,80.875,64.75,which,327,200,charles_dickens
4.6406927,2.2727273,2.168831,39.166668,76.5,57.666668,which,231,151,charles_dickens
4.0516434,2.056338,2.0422535,27.5,47.75,37.25,Fred,213,141,charles_dickens
4.4107885,2.2282157,2.1701245,48.8,92.4,74.2,with,241,153,charles_dickens
4.6896553,2.2988505,2.2183907,58.333332,116.0,87.333336,upon,174,117,charles_dickens
4.563107,2.2912621,2.247573,69.0,138.0,107.666664,gave,206,132,charles_dickens
4.5463576,2.2715232,2.215232,43.857143,85.42857,66.42857,which,302,179,charles_dickens
4.6234818,2.3117409,2.1619434,36.0,70.42857,53.0,would,247,154,charles_dickens
4.6753926,2.3062828,2.2722514,48.5,97.0,75.5,with,382,212,charles_dickens
4.654378,2.294931,2.21659,72.666664,144.33333,110.666664,with,217,148,charles_dickens
4.163265,2.127551,2.0714285,39.8,72.0,54.8,poor,196,119,charles_dickens
4.285714,2.0952382,2.082251,33.714287,61.285713,45.142857,from,231,144,charles_dickens
4.408867,2.2364533,2.1674876,68.0,128.33333,103.0,became,203,124,charles_dickens
3.995,1.965,1.895,25.875,42.375,33.375,penetrate,200,127,charles_dickens
4.5473685,2.2289474,2.218421,64.0,124.0,95.333336,Barbara,380,208,charles_dickens
4.272251,2.094241,2.146597,48.25,88.5,67.5,made,191,123,charles_dickens
4.156118,2.1223629,2.0548522,40.166668,72.0,54.5,gentleman,237,142,charles_dickens
4.2285714,2.122449,2.1183674,49.6,90.4,69.6,with,245,150,charles_dickens
4.2262297,2.1639345,2.1377048,76.75,144.25,110.0,time,305,171,charles_dickens
4.625407,2.2540717,2.1856678,62.0,117.4,94.0,which,307,182,charles_dickens
4.4197083,2.2080293,2.1313868,46.333332,86.166664,67.666664,Quilp,274,179,charles_dickens
3.636,1.836,1.832,28.666666,44.444443,33.555557,little,250,132,charles_dickens
4.522472,2.247191,2.1516855,89.0,172.5,134.0,when,178,113,charles_dickens
4.257642,2.1091702,2.1659389,57.75,109.0,81.0,they,229,135,charles_dickens
4.6791444,2.278075,2.2566845,47.25,94.25,73.0,each,187,119,charles_dickens
4.4015446,2.2007723,2.1698842,52.4,101.0,76.2,with,259,156,charles_dickens
4.4088397,2.2209945,2.2099447,26.571428,50.285713,40.285713,some,181,125,charles_dickens
4.567442,2.2558138,2.1488373,36.5,70.666664,54.0,with,215,147,charles_dickens
4.811321,2.3320754,2.2490566,38.57143,77.0,60.57143,their,265,181,charles_dickens
4.603239,2.2064776,2.202429,82.666664,165.33333,117.0,when,247,155,charles_dickens
4.5903955,2.2655368,2.19774,40.11111,77.55556,60.0,from,354,205,charles_dickens
4.3320756,2.116981,2.2490566,24.90909,46.81818,36.454544,with,265,152,charles_dickens
4.3863635,2.128788,2.0568182,66.5,122.0,91.5,with,264,162,charles_dickens
4.4952683,2.1419559,2.1135647,64.0,121.0,88.8,with,317,187,charles_dickens
4.5,2.2142856,2.2295918,28.714285,54.857143,43.714287,they,196,130,charles_dickens
4.571429,2.2362638,2.1538463,46.0,89.5,67.0,with,182,127,charles_dickens
4.260223,2.1486988,2.1635687,39.142857,72.57143,57.285713,mother,269,147,charles_dickens
4.553279,2.2704918,2.2131147,35.57143,70.42857,52.42857,they,244,140,charles_dickens
4.7919707,2.390511,2.2846715,46.333332,95.333336,73.333336,which,274,169,charles_dickens
4.4189725,2.1778655,2.1501977,36.857143,69.28571,53.42857,himself,253,157,charles_dickens
4.480663,2.2983425,2.198895,90.5,179.0,136.0,from,181,118,charles_dickens
4.7470355,2.3003953,2.2648222,63.75,130.5,98.5,with,253,164,charles_dickens
4.699301,2.3006992,2.2412589,48.333332,96.0,74.333336,with,286,183,charles_dickens
4.764192,2.3406115,2.257642,46.4,93.2,73.4,with,229,152,charles_dickens
4.677215,2.306962,2.2025316,63.8,123.4,98.0,with,316,195,charles_dickens
4.3405404,2.1783783,2.1891892,62.0,121.0,89.333336,been,185,118,charles_dickens
4.413265,2.107143,2.1377552,25.25,47.0,34.375,their,196,136,charles_dickens
4.4570312,2.21875,2.1835938,37.285713,71.71429,54.285713,with,256,166,charles_dickens
4.4063926,2.260274,2.2465754,28.125,55.125,42.25,they,219,126,charles_dickens
4.8381505,2.3815029,2.3294797,35.2,72.2,58.4,which,173,121,charles_dickens
4.6534653,2.2326732,2.1633663,34.333332,67.166664,49.666668,them,202,141,charles_dickens
4.5102043,2.1989796,2.1479592,39.8,75.6,56.8,common,196,130,charles_dickens
4.36965,2.1750972,2.155642,65.0,124.875,92.0,with,514,283,charles_dickens
4.2490845,2.142857,2.0769231,55.2,102.8,75.6,been,273,165,charles_dickens
4.3433475,2.1845493,2.1244636,39.5,74.333336,56.333332,which,233,139,charles_dickens
4.4550266,2.1798942,2.1904762,47.75,91.5,70.25,were,189,135,charles_dickens
4.140351,2.0877192,2.091228,41.42857,76.14286,55.714287,would,285,169,charles_dickens
4.452055,2.1815069,2.119863,42.42857,79.57143,60.142857,some,292,189,charles_dickens
4.5907173,2.350211,2.2489452,40.166668,79.666664,61.333332,some,237,155,charles_dickens
4.4438777,2.2448978,2.2040815,49.5,96.5,74.75,with,196,128,charles_dickens
4.39011,2.2087913,2.1593406,46.0,88.0,65.25,they,182,121,charles_dickens
4.8757396,2.3609467,2.4142013,42.75,89.5,71.25,upon,169,125,charles_dickens
4.6065574,2.2513661,2.2240436,46.25,90.25,70.25,have,183,126,charles_dickens
4.0260415,2.0364583,2.0989583,39.0,69.2,52.8,there,192,126,charles_dickens
4.12069,2.0948277,2.0818965,39.333332,71.166664,55.0,prison,232,139,charles_dickens
4.4530387,2.2762432,2.19337,26.571428,51.42857,39.42857,with,181,111,charles_dickens
4.652381,2.304762,2.2523808,18.416666,35.666668,28.583334,with,210,156,charles_dickens
4.4105263,2.163158,2.1421053,63.666668,115.666664,94.666664,life,190,129,charles_dickens
4.408805,2.1666667,2.2327044,46.142857,89.14286,67.0,they,318,169,charles_dickens
3.9812734,2.059925,2.082397,13.666667,23.47619,17.952381,gentleman,267,131,charles_dickens
4.505102,2.2091837,2.2295918,98.0,189.0,152.5,some,196,136,charles_dickens
4.5027933,2.206704,2.2178771,26.285715,50.857143,38.857143,whether,179,121,charles_dickens
4.461111,2.2222223,2.1722221,36.6,69.8,53.6,with,180,127,charles_dickens
3.776358,1.9680511,1.8083067,18.333334,29.333334,20.944445,says,313,159,charles_dickens
4.3956833,2.2158272,2.1582735,35.5,66.875,52.0,with,278,176,charles_dickens
4.580838,2.2994013,2.2155688,67.4,134.4,101.4,they,334,194,charles_dickens
4.301939,2.168975,2.096953,60.833332,112.333336,85.833336,with,361,203,charles_dickens
4.0289855,1.9891304,2.1376812,28.5,48.2,40.2,your,276,157,charles_dickens
4.107981,2.0938966,2.0187793,27.5,48.375,36.75,Quilp,213,139,charles_dickens
4.637931,2.336207,2.2025862,39.333332,78.5,59.833332,have,232,152,charles_dickens
4.2596154,2.1778846,2.1009614,26.75,49.5,38.0,time,208,143,charles_dickens
4.340206,2.1958764,2.1030927,97.0,181.0,138.0,there,194,128,charles_dickens
4.0311284,2.0622568,2.0,32.875,56.375,43.75,Barbara,257,129,charles_dickens
4.0128207,2.0897436,1.9700855,39.666668,68.5,51.833332,gentleman,234,136,charles_dickens
4.1856437,2.1163366,2.1658416,45.666668,85.888885,63.0,they,404,207,charles_dickens
4.429293,2.2323232,2.2929294,18.818182,35.727272,28.454546,Barbara,198,120,charles_dickens
3.52349,1.8355705,1.7751678,30.7,47.3,34.3,think,298,151,charles_dickens
4.517073,2.2878048,2.190244,41.6,79.2,62.2,there,205,119,charles_dickens
4.1084905,2.0330188,2.1226416,22.1,39.7,29.2,brother,212,148,charles_dickens
4.193133,2.1201718,2.1030042,26.666666,49.444443,36.77778,they,233,147,charles_dickens
4.1960783,2.1470587,2.112745,34.833332,63.666668,48.666668,they,204,134,charles_dickens
4.118812,2.059406,2.1138613,34.333332,62.333332,46.0,with,202,126,charles_dickens
4.5125785,2.1981132,2.2044024,64.2,125.6,94.0,with,318,203,charles_dickens
4.365759,2.2062256,2.159533,43.5,80.166664,64.166664,were,257,167,charles_dickens
4.627551,2.3010204,2.2448978,25.25,49.625,38.75,upon,196,137,charles_dickens
4.6968083,2.3351064,2.25,38.2,76.8,59.6,upon,188,123,charles_dickens
4.4122806,2.241228,2.2938597,38.666668,76.333336,59.666668,when,228,146,charles_dickens
4.9052134,2.4407582,2.3696682,35.833332,75.166664,58.666668,Sophronia,211,139,charles_dickens
3.8222222,1.9911112,2.031111,32.857143,55.285713,41.714287,they,225,124,charles_dickens
4.6825395,2.3849206,2.2182539,51.0,102.6,82.8,Swiveller,252,147,charles_dickens
4.7894735,2.3721805,2.2481203,53.8,109.8,85.0,beef,266,166,charles_dickens
5.0125523,2.372385,2.3012552,34.857143,69.57143,54.42857,Miss,239,150,charles_dickens
4.385246,2.2295082,2.1352458,41.333332,77.5,60.0,Swiveller,244,153,charles_dickens
4.6432433,2.2702703,2.145946,46.75,87.5,69.25,Wackles,185,119,charles_dickens
4.4,2.1857142,2.0952382,70.333336,133.33333,98.666664,were,210,136,charles_dickens
4.168889,2.08,2.0844445,45.8,82.0,62.9,were,450,240,charles_dickens
4.452282,2.2780082,2.1950207,40.833332,79.5,62.333332,with,241,148,charles_dickens
4.1076922,2.097436,2.0307693,49.25,88.25,66.75,with,195,134,charles_dickens
4.6164384,2.2968037,2.2511415,37.166668,73.5,57.5,from,219,144,charles_dickens
4.296875,2.1875,2.1302083,32.666668,60.333332,48.333332,where,192,117,charles_dickens
4.7674417,2.3139534,2.1511629,43.5,85.75,64.25,upon,172,126,charles_dickens
4.381743,2.153527,2.13278,35.142857,65.42857,49.714287,half,241,151,charles_dickens
4.6839623,2.259434,2.1367924,31.0,61.142857,43.142857,their,212,147,charles_dickens
4.8076925,2.2644231,2.25,69.666664,143.0,102.0,with,208,147,charles_dickens
4.36965,2.1089494,2.07393,52.0,94.8,71.0,with,257,163,charles_dickens
4.4029303,2.142857,2.084249,39.714287,73.28571,55.714287,then,273,163,charles_dickens
4.572222,2.2944446,2.2055554,60.333332,117.666664,93.333336,upon,180,116,charles_dickens
4.310502,2.1461186,2.0547945,44.4,81.0,61.6,place,219,141,charles_dickens
3.8961039,2.034632,2.051948,58.25,104.0,77.0,were,231,131,charles_dickens
4.5684648,2.253112,2.186722,40.833332,78.666664,62.5,board,241,151,charles_dickens
4.739726,2.3652968,2.328767,37.166668,75.5,61.333332,every,219,129,charles_dickens
4.794776,2.3992538,2.3208954,27.6,56.6,43.8,Fagin,268,162,charles_dickens
4.3031917,2.1489363,2.1010637,38.2,71.2,52.8,which,188,121,charles_dickens
4.513393,2.2723215,2.205357,23.2,45.5,34.3,Chitling,224,145,charles_dickens
4.6917295,2.3082707,2.2781954,45.0,90.666664,71.666664,been,266,166,charles_dickens
4.1435184,2.101852,2.0833333,31.571428,58.0,42.142857,their,216,131,charles_dickens
4.5644445,2.24,2.1955554,28.875,55.75,42.25,with,225,147,charles_dickens
4.688679,2.2358491,2.1839623,43.0,83.6,63.4,every,212,136,charles_dickens
4.9553075,2.452514,2.3351955,36.4,75.4,61.0,Master,179,122,charles_dickens
4.4226804,2.1958764,2.0927835,28.428572,51.57143,39.857143,from,194,131,charles_dickens
4.960199,2.393035,2.318408,40.8,84.0,67.0,their,201,136,charles_dickens
4.800995,2.3731344,2.3084576,34.166668,69.0,56.166668,which,201,136,charles_dickens
4.559322,2.2881355,2.2316384,36.0,71.4,54.2,very,177,119,charles_dickens
4.5575223,2.238938,2.2448378,113.333336,222.66667,177.0,which,339,190,charles_dickens
4.7848835,2.2906976,2.3081396,29.333334,60.0,45.833332,with,172,117,charles_dickens
4.5925927,2.2698412,2.1693122,32.166668,61.0,48.833332,with,189,114,charles_dickens
3.9627907,1.972093,2.0511627,31.571428,54.42857,41.57143,been,215,139,charles_dickens
3.9713895,2.0163488,1.986376,22.558823,38.117645,28.970589,Chickweed,734,326,charles_dickens
4.3816566,2.168639,2.147929,49.0,92.85714,69.0,their,338,209,charles_dickens
4.121864,2.032258,2.09319,31.777779,56.77778,41.77778,would,279,165,charles_dickens
4.2169313,2.084656,2.084656,32.166668,58.0,43.0,which,189,117,charles_dickens
4.5185184,2.1640213,2.2962964,47.75,91.75,72.75,which,189,118,charles_dickens
4.5211267,2.309859,2.2112677,27.375,54.0,41.375,with,213,131,charles_dickens
4.625,2.3055556,2.324074,31.571428,64.57143,48.57143,morning,216,144,charles_dickens
4.5167465,2.2727273,2.1483254,42.4,80.2,65.2,which,209,131,charles_dickens
4.2254543,2.029091,2.1345456,28.4,50.8,38.9,almost,275,166,charles_dickens
4.3788548,2.123348,2.1277533,29.125,54.25,40.5,with,227,150,charles_dickens
4.5397725,2.278409,2.2045455,44.5,88.5,68.25,without,176,124,charles_dickens
4.7880435,2.423913,2.3315217,46.5,97.0,77.0,been,184,122,charles_dickens
4.4712043,2.1884816,2.2041886,28.0,53.42857,40.57143,with,191,122,charles_dickens
4.676856,2.2663755,2.257642,33.42857,66.71429,50.42857,were,229,153,charles_dickens
4.9103446,2.3517241,2.362069,27.181818,55.454544,44.454544,authorities,290,170,charles_dickens
4.5439563,2.1923077,2.2087913,37.0,70.4,56.2,some,182,129,charles_dickens
4.5608463,2.3068783,2.2539682,63.333332,126.333336,100.333336,experimental,189,123,charles_dickens
4.4832535,2.229665,2.2392344,26.875,51.375,40.25,stopped,209,129,charles_dickens
4.923077,2.2899408,2.3905325,34.4,69.6,56.6,were,169,108,charles_dickens
4.0738916,2.093596,2.0738916,26.25,45.25,36.625,beyond,203,136,charles_dickens
4.712707,2.364641,2.2486188,30.833334,62.166668,48.0,they,181,124,charles_dickens
4.554656,2.202429,2.194332,28.222221,53.666668,41.11111,upon,247,156,charles_dickens
4.231579,2.0473685,2.1157894,19.9,35.0,27.7,could,190,122,charles_dickens
4.2904563,2.0912864,2.1161826,25.0,45.3,34.1,your,241,148,charles_dickens
4.961353,2.3816426,2.347826,42.0,89.2,67.4,from,207,143,charles_dickens
4.4562736,2.2205324,2.1254752,53.2,99.6,76.6,from,263,171,charles_dickens
4.6770835,2.2447917,2.2552083,39.0,76.6,58.8,were,192,124,charles_dickens
4.4444447,2.2,2.1666667,60.333332,116.0,87.333336,there,180,118,charles_dickens
3.84689,2.0239234,2.1004784,27.0,47.875,35.875,over,209,121,charles_dickens
4.3211007,2.2155964,2.178899,28.125,53.25,40.75,only,218,133,charles_dickens
4.1157894,2.1105263,2.1105263,28.0,50.714287,38.857143,them,190,128,charles_dickens
4.6666665,2.3386242,2.1851852,16.583334,32.666668,24.416666,Grimwig,189,119,charles_dickens
4.241071,2.0580356,2.0267856,45.4,81.4,60.6,would,224,135,charles_dickens
4.5868545,2.319249,2.2723005,22.1,43.3,34.8,Sowerberry,213,142,charles_dickens
4.3697915,2.125,2.2135417,28.142857,52.142857,42.42857,they,192,123,charles_dickens
3.9804878,2.0487804,2.0292683,26.375,46.25,35.0,them,205,133,charles_dickens
4.268868,2.0707548,2.1509433,24.333334,43.88889,34.444443,were,212,134,charles_dickens
4.281356,2.1661017,2.0949152,37.625,70.625,51.75,round,295,160,charles_dickens
4.09,2.07,2.075,19.0,33.454544,25.272728,great,200,131,charles_dickens
4.758772,2.3421052,2.1754386,57.5,113.75,89.5,their,228,153,charles_dickens
4.7024794,2.2438016,2.2438016,61.0,119.0,95.5,their,242,147,charles_dickens
4.023148,2.0462964,2.0694444,36.666668,64.333336,49.666668,time,216,123,charles_dickens
4.8297606,0.0,0.0,40.6,0.0,0.0,OLIVER,793,385,charles_dickens
4.364486,2.1588786,2.1869159,32.9,61.8,48.2,they,321,187,charles_dickens
4.3777776,2.2,2.1555555,32.857143,63.857143,45.42857,they,225,145,charles_dickens
4.3230767,2.2051282,2.1487179,39.6,75.6,57.4,That,195,129,charles_dickens
3.865471,1.9820628,1.9730942,25.555555,43.77778,32.444443,such,223,124,charles_dickens
4.129464,2.1339285,2.075893,23.2,41.7,32.2,pocket,224,141,charles_dickens
4.2760415,2.109375,2.0625,28.142857,50.285713,40.0,which,192,127,charles_dickens
4.181818,2.1272728,2.1090908,22.8,40.7,32.7,Mealy,220,135,charles_dickens
3.9813952,2.0,2.0,18.12,30.52,23.44,with,430,237,charles_dickens
3.9601064,1.981383,1.9228723,25.933332,43.533333,33.666668,pudding,376,207,charles_dickens
4.020408,2.0255103,2.0255103,25.25,43.75,33.75,half,196,113,charles_dickens
4.066901,2.0669014,1.9894366,22.692308,39.23077,30.384615,some,284,166,charles_dickens
4.1853447,2.0948277,2.0086207,18.692308,33.076923,25.0,Micawber,232,141,charles_dickens
4.1019735,2.0625,2.0657895,28.454546,50.363636,39.18182,which,304,178,charles_dickens
4.139918,2.0329218,2.0987654,19.538462,33.692307,27.153847,Micawber,243,142,charles_dickens
4.0141644,2.0566573,2.0,22.9375,39.5,30.625,same,353,186,charles_dickens
4.5143886,2.2302158,2.1942446,24.0,44.5,36.25,read,278,175,charles_dickens
3.9230769,2.0121458,1.9433198,31.625,52.875,41.0,Peggotty,247,141,charles_dickens
3.68,1.8875,1.8225,20.9,32.95,24.7,look,400,201,charles_dickens
4.1185565,2.0257733,1.9742268,33.0,57.333332,43.5,garden,194,126,charles_dickens
4.140625,2.0729167,1.9583334,39.0,70.4,51.6,which,192,112,charles_dickens
4.061947,1.9823009,1.9911505,23.4,40.8,30.7,with,226,141,charles_dickens
4.07772,2.0259068,1.9585493,18.363636,32.090908,23.636364,ninepence,193,121,charles_dickens
3.9964414,2.0177937,1.9395018,35.875,61.875,45.75,upon,281,165,charles_dickens
4.0703516,1.9899497,1.9296483,33.833332,57.5,43.0,afraid,199,132,charles_dickens
4.0689654,2.091954,2.0957854,20.923077,36.846153,28.846153,boys,261,151,charles_dickens
4.0763054,2.0642571,1.9919679,31.875,56.375,42.5,with,249,151,charles_dickens
4.2864323,2.1105528,2.1306534,25.625,47.25,36.875,like,199,135,charles_dickens
4.3469386,2.1734693,2.1564627,30.2,56.4,44.1,were,294,174,charles_dickens
4.00995,1.9651741,1.9552239,29.428572,51.0,37.142857,remember,201,116,charles_dickens
4.3172045,2.172043,1.9408603,37.8,70.2,51.8,breakfast,186,121,charles_dickens
4.074627,2.0199006,1.9751244,25.875,44.75,34.0,aunt,201,120,charles_dickens
4.309237,2.1606426,2.0843372,21.666666,40.166668,29.5,aunt,249,155,charles_dickens
3.8487804,1.9707317,1.9463415,17.916666,29.583334,23.416666,life,205,114,charles_dickens
3.9301205,2.045783,2.0168674,32.76923,56.46154,43.307693,with,415,206,charles_dickens
4.2731957,2.1804123,2.0927835,28.428572,52.57143,41.142857,aunt,194,127,charles_dickens
4.0634146,2.0878048,2.0243902,34.833332,61.666668,48.5,door,205,124,charles_dickens
4.009091,2.0272727,2.0863636,44.6,79.6,61.4,which,220,132,charles_dickens
4.212048,2.1277108,1.9903615,35.416668,63.583332,47.75,they,415,216,charles_dickens
3.9530516,2.0187793,1.9248827,24.444445,41.555557,30.777779,Agnes,213,131,charles_dickens
4.2206573,2.0469484,1.9812206,27.375,46.75,36.375,over,213,129,charles_dickens
4.1990743,2.0925925,2.0972223,43.8,79.4,61.2,Doctor,216,128,charles_dickens
4.2352943,2.1176472,2.1150894,49.625,90.625,70.125,have,391,220,charles_dickens
3.716418,1.880597,1.8134328,14.35,22.0,16.45,said,268,139,charles_dickens
4.0122447,2.0285714,2.0,23.09091,40.363636,30.636364,black,245,153,charles_dickens
4.12987,2.108225,2.1298702,26.444445,47.555557,37.555557,Doctor,231,139,charles_dickens
4.210046,2.041096,2.0365298,25.11111,44.333332,33.666668,about,219,112,charles_dickens
4.021898,2.1021898,1.9160584,19.133333,32.2,24.533333,Wickfield,274,140,charles_dickens
4.319149,2.1542554,2.1329787,15.384615,28.076923,21.923077,have,188,120,charles_dickens
4.265306,2.1989796,2.0663266,13.1875,23.25,18.1875,Micawber,196,115,charles_dickens
4.3922653,2.2154696,2.0939226,12.933333,23.466667,18.266666,Micawber,181,115,charles_dickens
4.111111,2.0241547,1.8937198,21.5,36.5,28.3,butcher,207,115,charles_dickens
4.1099477,2.0157068,1.9685864,22.0,36.666668,29.11111,Larkins,191,117,charles_dickens
4.2357416,2.0304182,1.9923954,14.736842,24.526316,19.842106,Larkins,263,161,charles_dickens
3.840909,1.8909091,1.9181818,28.25,47.125,33.875,with,220,141,charles_dickens
4.2654867,2.1106195,2.057522,23.4,42.9,32.6,these,226,138,charles_dickens
4.0208335,2.09375,2.078125,12.9375,21.6875,17.75,have,192,120,charles_dickens
4.1462264,2.0849056,2.037736,27.25,48.75,37.5,with,212,136,charles_dickens
4.105,2.065,1.995,29.285715,52.42857,38.42857,where,200,121,charles_dickens
4.454054,2.0810812,2.1297297,37.6,67.4,54.2,from,185,129,charles_dickens
4.0954776,2.0954773,2.0703518,29.142857,52.714287,40.285713,perhaps,199,119,charles_dickens
4.5546875,2.2109375,2.2890625,24.09091,47.18182,37.272728,respectable,256,145,charles_dickens
4.32971,2.1884058,2.1485507,28.4,53.0,42.1,with,276,160,charles_dickens
4.37766,2.2074468,2.2074468,27.571428,52.142857,41.714287,from,188,130,charles_dickens
4.3444977,2.1483254,2.0813396,30.571428,56.57143,43.142857,more,209,133,charles_dickens
4.2714286,2.1571429,1.9857143,18.333334,32.333332,24.75,Peggotty,210,123,charles_dickens
4.2222223,2.1388888,2.0324075,22.4,40.5,30.5,Peggotty,216,143,charles_dickens
3.8641975,1.9588478,1.9012346,35.42857,60.57143,44.57143,when,243,138,charles_dickens
4.3830986,2.1577466,2.1295774,36.3,67.8,52.3,with,355,197,charles_dickens
4.1744184,2.0775194,2.0891473,43.666668,78.833336,60.666668,with,258,152,charles_dickens
4.1967874,2.0642571,2.0722892,31.875,56.125,44.625,with,249,148,charles_dickens
4.398268,2.08658,2.082251,39.166668,71.0,55.666668,little,231,147,charles_dickens
4.293578,2.1238532,2.1330276,31.857143,57.714287,46.142857,told,218,133,charles_dickens
4.0604653,2.055814,2.027907,18.75,32.583332,24.5,Peggotty,215,140,charles_dickens
4.13,2.11,2.02,23.0,39.88889,31.555555,were,200,127,charles_dickens
4.313305,2.2145922,2.0987124,26.666666,47.555557,39.0,some,233,141,charles_dickens
4.199482,2.0751295,2.0518134,35.909092,63.454544,49.81818,time,386,220,charles_dickens
4.205128,2.0666666,2.0512822,39.6,71.6,53.6,which,195,123,charles_dickens
3.8536584,1.9317073,1.8390244,12.941176,21.0,15.0,said,205,117,charles_dickens
4.4094486,2.2362204,2.1614172,37.0,69.42857,56.42857,Miss,254,162,charles_dickens
4.551724,2.2118227,2.2118227,34.5,66.666664,51.833332,young,203,135,charles_dickens
3.9806764,2.0193236,1.9082125,16.692308,28.0,21.538462,began,207,137,charles_dickens
3.9746835,2.092827,1.9789029,34.57143,60.142857,46.42857,were,237,144,charles_dickens
4.360424,2.180212,2.074205,22.615385,41.153847,32.076923,with,283,162,charles_dickens
4.162037,2.0833333,2.0833333,36.666668,66.333336,51.5,which,216,131,charles_dickens
4.227979,2.0880828,2.150259,20.1,37.6,27.9,knew,193,115,charles_dickens
4.2727275,2.1904762,2.138528,23.9,43.4,35.1,been,231,150,charles_dickens
4.384798,2.168646,2.1900237,16.518518,29.518518,23.962963,Commons,421,204,charles_dickens
4.0515466,2.0360825,2.041237,33.0,59.166668,43.5,Dora,194,115,charles_dickens
3.9004738,2.0,1.9715639,24.222221,41.77778,31.222221,with,211,113,charles_dickens
4.142202,2.0963302,2.0688074,28.0,49.75,39.0,with,218,128,charles_dickens
3.9736843,2.0219297,2.0526316,46.2,82.2,62.6,have,228,120,charles_dickens
3.9896908,2.0515463,1.9536083,17.083334,29.083334,22.25,said,194,124,charles_dickens
4.4850745,2.2462687,2.130597,21.538462,40.076923,32.076923,have,268,156,charles_dickens
4.247573,2.145631,2.0291262,21.4,38.6,30.1,upon,206,131,charles_dickens
4.2210526,2.1052632,2.0789473,21.88889,39.666668,30.777779,suppose,190,123,charles_dickens
4.1715684,2.0980392,1.9901961,17.916666,31.5,24.166666,Micawber,204,120,charles_dickens
4.63964,2.2792792,2.2657657,28.5,55.0,44.75,would,222,149,charles_dickens
4.20098,2.1323528,2.0980392,19.363636,34.454544,26.636364,Micawber,204,129,charles_dickens
4.213974,2.0611353,2.069869,29.375,51.875,40.375,with,229,142,charles_dickens
4.517073,2.2097561,2.195122,34.833332,67.333336,51.666668,with,205,125,charles_dickens
4.4226804,2.2113402,2.1597939,28.428572,54.142857,41.57143,which,194,125,charles_dickens
3.6536965,1.8015565,1.7315176,16.058823,24.058823,18.0,said,257,135,charles_dickens
3.487069,1.8232758,1.762931,13.833333,21.277779,15.166667,uncle,232,124,charles_dickens
3.9036145,1.995984,1.9718876,31.875,55.375,41.5,have,249,126,charles_dickens
4.127424,2.0858727,2.0415514,22.117647,38.294117,30.058823,would,361,204,charles_dickens
4.0,1.9833887,1.9900333,19.75,32.9375,25.25,were,301,172,charles_dickens
4.6988764,2.2831461,2.2764044,45.3,89.1,71.4,which,445,232,charles_dickens
4.117021,2.067376,2.109929,15.736842,27.631578,21.263159,they,282,157,charles_dickens
4.7414966,2.3367348,2.2891157,25.333334,50.583332,39.666668,with,294,173,charles_dickens
3.8258708,1.9751244,1.9651741,29.571428,49.714287,37.714287,them,201,117,charles_dickens
4.2957745,2.1032863,2.1220658,18.583334,33.916668,25.666666,there,213,132,charles_dickens
4.137056,2.111675,2.0253806,33.5,60.333332,46.5,eyes,197,125,charles_dickens
3.9269407,1.9634703,1.8858447,32.0,53.42857,39.714287,Dora,219,113,charles_dickens
3.7714286,2.0063493,1.9333333,21.933332,36.8,27.2,Betsey,315,159,charles_dickens
4.4944444,2.238889,2.1722221,36.6,71.8,53.6,Traddles,180,115,charles_dickens
4.247678,2.0959752,2.1424148,41.125,74.25,59.0,aunt,323,183,charles_dickens
4.453704,2.1851852,2.1157408,17.538462,31.615385,25.76923,Heep,216,131,charles_dickens
4.4049296,2.1619718,2.0774648,24.583334,44.5,35.083332,Micawber,284,174,charles_dickens
4.234375,2.1614583,2.0885417,15.461538,28.615385,21.153847,Micawber,192,118,charles_dickens
4.5512195,2.2731707,2.121951,17.916666,34.083332,26.0,Crupp,205,136,charles_dickens
4.578544,2.1992338,2.1226053,38.0,72.28571,56.57143,such,261,159,charles_dickens
4.607774,2.2826855,2.130742,14.380953,26.238094,21.095238,with,283,170,charles_dickens
4.1201715,2.0987124,2.0,29.875,51.75,41.5,from,233,139,charles_dickens
4.290749,2.1806169,2.1453745,29.125,54.375,42.25,what,227,138,charles_dickens
